"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2016,"February 2016","Exports","Kazakhstan",404,96345,"џэт-рту"
2016,"February 2016","Exports","Switzerland",404,50000,"џэт-рту"
2016,"February 2016","Exports","Argentina",404,515175,"џэт-рту"
2016,"February 2016","Exports","New Zealand",404,94756,"џэт-рту"
2016,"February 2016","Exports","Uruguay",404,25929,"џэт-рту"
2016,"February 2016","Imports","Rep. of Moldova",404,352,"џэт-рту"
2016,"February 2016","Exports","Hungary",404,2447,"џэт-рту"
2016,"February 2016","Exports","Belarus",404,11301312,"џэт-рту"
2016,"February 2016","Imports","Belarus",404,382247,"џэт-рту"
2016,"February 2016","Imports","Armenia",404,135,"џэт-рту"
2017,"February 2017","Exports","France",404,15001,"џэт-рту"
2017,"February 2017","Imports","Armenia",404,2213,"џэт-рту"
2017,"February 2017","Exports","EU-28",404,50747,"џэт-рту"
2017,"February 2017","Exports","Hungary",404,917,"џэт-рту"
2017,"February 2017","Exports","Germany",404,191,"џэт-рту"
2017,"February 2017","Exports","Argentina",404,604000,"џэт-рту"
2017,"February 2017","Exports","Turkey",404,335000,"џэт-рту"
2017,"February 2017","Imports","Georgia",404,124,"џэт-рту"
2017,"February 2017","Exports","Switzerland",404,50050,"џэт-рту"
2017,"February 2017","Imports","Kazakhstan",404,116974,"џэт-рту"
2017,"February 2017","Imports","Azerbaijan",404,286,"џэт-рту"
2017,"February 2017","Exports","Belarus",404,7523119,"џэт-рту"
2017,"February 2017","Imports","Belarus",404,70544,"џэт-рту"
2017,"February 2017","Exports","Finland",404,34638,"џэт-рту"
2018,"February 2018","Exports","Germany",404,17443,"џэт-рту"
2018,"February 2018","Imports","Azerbaijan",404,1772,"џэт-рту"
2018,"February 2018","Exports","EU-28",404,57713,"џэт-рту"
2018,"February 2018","Exports","New Zealand",404,60480,"џэт-рту"
2018,"February 2018","Imports","Belarus",404,191287,"џэт-рту"
2018,"February 2018","Exports","Argentina",404,389800,"џэт-рту"
2018,"February 2018","Exports","Finland",404,40270,"џэт-рту"
2018,"February 2018","Exports","Belarus",404,6543140,"џэт-рту"
2018,"February 2018","Imports","Armenia",404,11850,"џэт-рту"
2018,"February 2018","Imports","Kyrgyzstan",404,6000,"џэт-рту"
2018,"February 2018","Exports","Kazakhstan",404,38249,"џэт-рту"
2018,"February 2018","Imports","Kazakhstan",404,306657,"џэт-рту"
2019,"February 2019","Exports","Germany",404,429,"џэт-рту"
2019,"February 2019","Exports","Switzerland",404,9400,"џэт-рту"
2019,"February 2019","Imports","Mongolia",404,4070,"џэт-рту"
2019,"February 2019","Imports","Belarus",404,117881,"џэт-рту"
2019,"February 2019","Exports","EU-28",404,70516,"џэт-рту"
2019,"February 2019","Imports","",404,5590,"џэт-рту"
2019,"February 2019","Imports","Kazakhstan",404,258888,"џэт-рту"
2019,"February 2019","Imports","Kyrgyzstan",404,5000,"џэт-рту"
2019,"February 2019","Imports","Armenia",404,1067,"џэт-рту"
2019,"February 2019","Imports","Georgia",404,7397,"џэт-рту"
2019,"February 2019","Exports","France",404,25,"џэт-рту"
2019,"February 2019","Exports","Argentina",404,425100,"џэт-рту"
2019,"February 2019","Imports","Azerbaijan",404,811,"џэт-рту"
2019,"February 2019","Exports","United Kingdom",404,772,"џэт-рту"
2019,"February 2019","Exports","Finland",404,69290,"џэт-рту"
2019,"February 2019","Exports","Belarus",404,3576037,"џэт-рту"
2020,"February 2020","Exports","Germany",404,319,"џэт-рту"
2020,"February 2020","Imports","Poland",404,7823,"џэт-рту"
2020,"February 2020","Exports","Uruguay",404,150000,"џэт-рту"
2020,"February 2020","Exports","Belarus",404,4396210,"џэт-рту"
2020,"February 2020","Imports","Azerbaijan",404,9694,"џэт-рту"
2020,"February 2020","Exports","Switzerland",404,58300,"џэт-рту"
2020,"February 2020","Exports","New Zealand",404,165740,"џэт-рту"
2020,"February 2020","Imports","Armenia",404,6322,"џэт-рту"
2020,"February 2020","Exports","Kyrgyzstan",404,4564,"џэт-рту"
2020,"February 2020","Imports","Kyrgyzstan",404,1,"џэт-рту"
2020,"February 2020","Exports","EU-28",404,132980,"џэт-рту"
2020,"February 2020","Exports","Armenia",404,19995,"џэт-рту"
2020,"February 2020","Imports","",404,6450,"џэт-рту"
2020,"February 2020","Exports","Finland",404,36822,"џэт-рту"
2020,"February 2020","Imports","Belarus",404,140944,"џэт-рту"
2020,"February 2020","Exports","Denmark",404,18751,"џэт-рту"
2010,"February 2010","Exports","United States of America",405,NA,"џэт-рту"
2010,"February 2010","Exports","Estonia",405,240618,"џэт-рту"
2010,"February 2010","Exports","Norway",405,225000,"џэт-рту"
2010,"February 2010","Exports","Finland",405,1746200,"џэт-рту"
2010,"February 2010","Exports","Sweden",405,18700,"џэт-рту"
2010,"February 2010","Exports","Czech Rep.",405,60000,"џэт-рту"
2010,"February 2010","Exports","Lithuania",405,100000,"џэт-рту"
2010,"February 2010","Exports","Denmark",405,62300,"џэт-рту"
2010,"February 2010","Exports","Germany",405,178672,"џэт-рту"
2010,"February 2010","Exports","Australia",405,60,"џэт-рту"
2010,"February 2010","Imports","Germany",405,164,"џэт-рту"
2010,"February 2010","Exports","Argentina",405,50000,"џэт-рту"
2010,"February 2010","Exports","Italy",405,1100,"џэт-рту"
2010,"February 2010","Exports","EU-28",405,3564137,"џэт-рту"
2010,"February 2010","Imports","EU-28",405,164,"џэт-рту"
2010,"February 2010","Exports","France",405,609400,"џэт-рту"
2010,"February 2010","Exports","New Zealand",405,2179277,"џэт-рту"
2010,"February 2010","Exports","Ukraine",405,75,"џэт-рту"
2010,"February 2010","Exports","Austria",405,6900,"џэт-рту"
2010,"February 2010","Exports","Belgium",405,56150,"џэт-рту"
2010,"February 2010","Exports","Uruguay",405,125000,"џэт-рту"
2010,"February 2010","Exports","Poland",405,443900,"џэт-рту"
2010,"February 2010","Imports","Kazakhstan",405,177223,"џэт-рту"
2011,"February 2011","Exports","Chile",405,100,"џэт-рту"
2011,"February 2011","Exports","Netherlands",405,145000,"џэт-рту"
2011,"February 2011","Exports","Australia",405,298225,"џэт-рту"
2011,"February 2011","Exports","Argentina",405,375000,"џэт-рту"
2011,"February 2011","Exports","Uruguay",405,50000,"џэт-рту"
2011,"February 2011","Exports","Norway",405,50400,"џэт-рту"
2011,"February 2011","Exports","Germany",405,769908,"џэт-рту"
2011,"February 2011","Exports","Belgium",405,100000,"џэт-рту"
2011,"February 2011","Exports","Austria",405,NA,"џэт-рту"
2011,"February 2011","Exports","Italy",405,1600,"џэт-рту"
2011,"February 2011","Exports","New Zealand",405,1838244,"џэт-рту"
2011,"February 2011","Exports","Denmark",405,204500,"џэт-рту"
2011,"February 2011","Exports","France",405,525700,"џэт-рту"
2011,"February 2011","Exports","Lithuania",405,839,"џэт-рту"
2011,"February 2011","Imports","Belarus",405,22380,"џэт-рту"
2011,"February 2011","Exports","Belarus",405,2178844,"џэт-рту"
2011,"February 2011","Exports","Poland",405,134111,"џэт-рту"
2011,"February 2011","Imports","Kyrgyzstan",405,58588,"џэт-рту"
2011,"February 2011","Imports","Kazakhstan",405,196246,"џэт-рту"
2011,"February 2011","Exports","Ukraine",405,21,"џэт-рту"
2011,"February 2011","Exports","EU-28",405,3446568,"џэт-рту"
2011,"February 2011","Exports","Latvia",405,246,"џэт-рту"
2011,"February 2011","Exports","Finland",405,1553800,"џэт-рту"
2011,"February 2011","Exports","Estonia",405,10800,"џэт-рту"
2012,"February 2012","Exports","EU-28",405,2288608,"џэт-рту"
2012,"February 2012","Exports","Serbia",405,11,"џэт-рту"
2012,"February 2012","Exports","France",405,165000,"џэт-рту"
2012,"February 2012","Exports","Italy",405,5200,"џэт-рту"
2012,"February 2012","Exports","New Zealand",405,1147075,"џэт-рту"
2012,"February 2012","Exports","Denmark",405,184700,"џэт-рту"
2012,"February 2012","Exports","Poland",405,119010,"џэт-рту"
2012,"February 2012","Exports","Finland",405,1521400,"џэт-рту"
2012,"February 2012","Exports","Estonia",405,11100,"џэт-рту"
2012,"February 2012","Exports","Luxembourg",405,NA,"џэт-рту"
2012,"February 2012","Exports","Lithuania",405,11815,"џэт-рту"
2012,"February 2012","Exports","Kyrgyzstan",405,6,"џэт-рту"
2012,"February 2012","Exports","Kazakhstan",405,NA,"џэт-рту"
2012,"February 2012","Imports","Kazakhstan",405,164200,"џэт-рту"
2012,"February 2012","Exports","Ukraine",405,228,"џэт-рту"
2012,"February 2012","Exports","Australia",405,22000,"џэт-рту"
2012,"February 2012","Exports","Uruguay",405,50000,"џэт-рту"
2012,"February 2012","Exports","Netherlands",405,80000,"џэт-рту"
2012,"February 2012","Imports","Belarus",405,36095,"џэт-рту"
2012,"February 2012","Exports","Belarus",405,4632760,"џэт-рту"
2012,"February 2012","Exports","Belgium",405,81075,"џэт-рту"
2012,"February 2012","Exports","Germany",405,107875,"џэт-рту"
2012,"February 2012","Exports","Argentina",405,106400,"џэт-рту"
2012,"February 2012","Exports","Latvia",405,825,"џэт-рту"
2012,"February 2012","Imports","Kyrgyzstan",405,58588,"џэт-рту"
2013,"February 2013","Exports","Denmark",405,300800,"џэт-рту"
2013,"February 2013","Exports","Netherlands",405,240930,"џэт-рту"
2013,"February 2013","Imports","Georgia",405,1,"џэт-рту"
2013,"February 2013","Exports","Czech Rep.",405,80570,"џэт-рту"
2013,"February 2013","Exports","Lithuania",405,58549,"џэт-рту"
2013,"February 2013","Exports","EU-28",405,2977196,"џэт-рту"
2013,"February 2013","Imports","EU-28",405,10,"џэт-рту"
2013,"February 2013","Exports","Italy",405,5700,"џэт-рту"
2013,"February 2013","Exports","Portugal",405,2,"џэт-рту"
2013,"February 2013","Imports","Russian Federation",405,80300,"џэт-рту"
2013,"February 2013","Re-imports","Russian Federation",405,80300,"џэт-рту"
2013,"February 2013","Exports","France",405,522900,"џэт-рту"
2013,"February 2013","Exports","Poland",405,114493,"џэт-рту"
2013,"February 2013","Exports","Belgium",405,19625,"џэт-рту"
2013,"February 2013","Exports","Ukraine",405,107,"џэт-рту"
2013,"February 2013","Exports","New Zealand",405,4005542,"џэт-рту"
2013,"February 2013","Imports","Armenia",405,71,"џэт-рту"
2013,"February 2013","Exports","Finland",405,1531989,"џэт-рту"
2013,"February 2013","Exports","Estonia",405,1600,"џэт-рту"
2013,"February 2013","Imports","Kazakhstan",405,NA,"џэт-рту"
2013,"February 2013","Exports","Kazakhstan",405,NA,"џэт-рту"
2013,"February 2013","Exports","Kyrgyzstan",405,2,"џэт-рту"
2013,"February 2013","Exports","Latvia",405,20404,"џэт-рту"
2013,"February 2013","Imports","Kyrgyzstan",405,19494,"џэт-рту"
2013,"February 2013","Exports","Germany",405,79900,"џэт-рту"
2013,"February 2013","Imports","Azerbaijan",405,78328,"џэт-рту"
2013,"February 2013","Exports","Australia",405,792246,"џэт-рту"
2013,"February 2013","Imports","Germany",405,10,"џэт-рту"
2013,"February 2013","Exports","Belarus",405,4337572,"џэт-рту"
2013,"February 2013","Imports","Belarus",405,27399,"џэт-рту"
2013,"February 2013","Exports","Argentina",405,509320,"џэт-рту"
2014,"February 2014","Exports","Lithuania",405,63532,"џэт-рту"
2014,"February 2014","Exports","Belgium",405,43500,"џэт-рту"
2014,"February 2014","Exports","Poland",405,954935,"џэт-рту"
2014,"February 2014","Exports","France",405,681188,"џэт-рту"
2014,"February 2014","Exports","India",405,456,"џэт-рту"
2014,"February 2014","Exports","Austria",405,40600,"џэт-рту"
2014,"February 2014","Exports","Italy",405,1550,"џэт-рту"
2014,"February 2014","Exports","Czech Rep.",405,19997,"џэт-рту"
2014,"February 2014","Exports","Slovenia",405,72,"џэт-рту"
2014,"February 2014","Exports","EU-28",405,4639006,"џэт-рту"
2014,"February 2014","Exports","Finland",405,1755046,"џэт-рту"
2014,"February 2014","Exports","New Zealand",405,3639600,"џэт-рту"
2014,"February 2014","Exports","Denmark",405,158614,"џэт-рту"
2014,"February 2014","Exports","Netherlands",405,32348,"џэт-рту"
2014,"February 2014","Exports","Uruguay",405,925000,"џэт-рту"
2014,"February 2014","Exports","Ukraine",405,320019,"џэт-рту"
2014,"February 2014","Exports","Ireland",405,58424,"џэт-рту"
2014,"February 2014","Exports","Belarus",405,4400564,"џэт-рту"
2014,"February 2014","Exports","United Kingdom",405,41975,"џэт-рту"
2014,"February 2014","Exports","Germany",405,245000,"џэт-рту"
2014,"February 2014","Exports","Australia",405,4039800,"џэт-рту"
2014,"February 2014","Imports","Azerbaijan",405,122,"џэт-рту"
2014,"February 2014","Exports","Argentina",405,1076480,"џэт-рту"
2014,"February 2014","Exports","Latvia",405,542225,"џэт-рту"
2014,"February 2014","Imports","Kazakhstan",405,304025,"џэт-рту"
2014,"February 2014","Imports","Belarus",405,17853,"џэт-рту"
2015,"February 2015","Exports","Ukraine",405,14,"џэт-рту"
2015,"February 2015","Exports","New Zealand",405,203960,"џэт-рту"
2015,"February 2015","Exports","Armenia",405,5,"џэт-рту"
2015,"February 2015","Imports","Armenia",405,576,"џэт-рту"
2015,"February 2015","Exports","Kazakhstan",405,429,"џэт-рту"
2015,"February 2015","Imports","Kazakhstan",405,296310,"џэт-рту"
2015,"February 2015","Exports","Belarus",405,2834469,"џэт-рту"
2015,"February 2015","Exports","Argentina",405,344085,"џэт-рту"
2015,"February 2015","Exports","Uruguay",405,1422708,"џэт-рту"
2015,"February 2015","Imports","Belarus",405,43310,"џэт-рту"
2016,"February 2016","Exports","New Zealand",405,448573,"џэт-рту"
2016,"February 2016","Exports","Brazil",405,36000,"џэт-рту"
2016,"February 2016","Exports","Uruguay",405,425236,"џэт-рту"
2016,"February 2016","Imports","Armenia",405,32381,"џэт-рту"
2016,"February 2016","Exports","Kazakhstan",405,1584,"џэт-рту"
2016,"February 2016","Imports","Kazakhstan",405,251490,"џэт-рту"
2016,"February 2016","Exports","Argentina",405,168400,"џэт-рту"
2016,"February 2016","Imports","Kyrgyzstan",405,120000,"џэт-рту"
2016,"February 2016","Exports","Belarus",405,5683985,"џэт-рту"
2016,"February 2016","Imports","Belarus",405,23067,"џэт-рту"
2016,"February 2016","Imports","Azerbaijan",405,216,"џэт-рту"
2017,"February 2017","Exports","EU-28",405,140,"џэт-рту"
2017,"February 2017","Exports","Switzerland",405,46400,"џэт-рту"
2017,"February 2017","Exports","Finland",405,140,"џэт-рту"
2017,"February 2017","Exports","Ukraine",405,36,"џэт-рту"
2017,"February 2017","Exports","Rep. of Moldova",405,140000,"џэт-рту"
2017,"February 2017","Exports","Colombia",405,50000,"џэт-рту"
2017,"February 2017","Exports","Belarus",405,5012722,"џэт-рту"
2017,"February 2017","Exports","Turkey",405,20275,"џэт-рту"
